run_id,rota_id,ts_epoch,gargalo_Mbps,banda_media_Mbps,util_max_pct,latencia_ms,datetime_utc,tempo_relativo_s,latencia_p95_micro_5s,latencia_jitter_micro_5s,latencia_media_micro_5s,gargalo_min_micro_5s,banda_media_micro_5s,utilizacao_media_micro_5s,latencia_p95_curta_15s,latencia_jitter_curta_15s,latencia_media_curta_15s,gargalo_min_curta_15s,banda_media_curta_15s,utilizacao_media_curta_15s,latencia_p95_longa_30s,latencia_jitter_longa_30s,latencia_media_longa_30s,gargalo_min_longa_30s,banda_media_longa_30s,utilizacao_media_longa_30s,latencia_delta_micro_longa,banda_delta_micro_longa,bdp,melhor_rota
0,h11_h61,1764293640,100.0,100.0,0.0,,2025-11-28T01:34:00,0,,,,100.0,100.0,0.0,,,,100.0,100.0,0.0,,,,100.0,100.0,0.0,,1.0,,
0,h11_h61,1764293641,5.992208000000005,6.008586666666669,94.007792,19.33955237967099,2025-11-28T01:34:01,1,19.33955237967099,,19.33955237967099,5.992208000000005,53.00429333333334,0.47003895999999995,19.33955237967099,,19.33955237967099,5.992208000000005,53.00429333333334,0.47003895999999995,19.33955237967099,,19.33955237967099,5.992208000000005,53.00429333333334,0.47003895999999995,0.0,0.11305137042986715,115.88662048588365,3
0,h11_h61,1764293642,6.251711999999998,6.259919999999998,93.74828799999999,18.110030865961704,2025-11-28T01:34:02,2,19.278076303985525,0.8694029999585853,18.724791622816348,5.992208000000005,37.42283555555556,0.6258536,19.278076303985525,0.8694029999585853,18.724791622816348,5.992208000000005,37.42283555555556,0.6258536,19.278076303985525,0.8694029999585853,18.724791622816348,5.992208000000005,37.42283555555556,0.6258536,0.0,0.16012169871800214,113.21869728510313,3
0,h11_h61,1764293643,6.263632000000001,6.271840000000002,93.736368,18.1,2025-11-28T01:34:03,3,19.216600228300063,0.7127778841609692,18.51652774854423,5.992208000000005,29.635086666666666,0.7037311199999999,19.216600228300063,0.7127778841609692,18.51652774854423,5.992208000000005,29.635086666666666,0.7037311199999999,19.216600228300063,0.7127778841609692,18.51652774854423,5.992208000000005,29.635086666666666,0.7037311199999999,0.0,0.20219977985554527,113.37173920000004,3
0,h11_h61,1764293644,6.287471999999994,6.2914453333333284,93.712528,18.1,2025-11-28T01:34:04,4,19.155124152614597,0.6181224658265464,18.412395811408174,5.992208000000005,24.966358399999997,0.7504099519999999,19.155124152614597,0.6181224658265464,18.412395811408174,5.992208000000005,24.966358399999997,0.7504099519999999,19.155124152614597,0.6181224658265464,18.412395811408174,5.992208000000005,24.966358399999997,0.7504099519999999,0.0,0.24001129455868125,113.8032431999999,3
0,h11_h61,1764293645,6.273911999999996,6.2900506666666685,93.726088,18.294319762103427,2025-11-28T01:34:05,5,19.130505856157477,0.5379079175411912,18.388780601547225,5.992208000000005,6.224368533333333,0.937862128,19.130505856157477,0.5379079175411912,18.388780601547225,5.992208000000005,21.853640444444448,0.7815517733333333,19.130505856157477,0.5379079175411912,18.388780601547225,5.992208000000005,21.853640444444448,0.7815517733333333,0.0,0.2741972448587312,114.77695228729776,3
0,h11_h61,1764293646,6.292056000000002,6.303690666666668,93.70794399999998,18.494072526798455,2025-11-28T01:34:06,6,18.45412197385945,0.17430712129587067,18.219684630972715,6.251711999999998,6.283389333333333,0.937262432,19.12818241645286,0.4830358928588908,18.406329255755765,5.992208000000005,19.63221904761905,0.8037700114285714,19.12818241645286,0.4830358928588908,18.406329255755765,5.992208000000005,19.63221904761905,0.8037700114285714,-0.18664462478304955,0.3184414347066992,116.36574000667743,3
0,h11_h61,1764293647,6.237408000000002,6.276799999999999,93.762592,18.5,2025-11-28T01:34:07,7,18.49881450535969,0.1985380712666387,18.297678457780375,6.237408000000002,6.286765333333333,0.93729104,19.08768666576969,0.4423684585924444,18.419710790647798,5.992208000000005,17.962791666666668,0.8205019999999998,19.08768666576969,0.4423684585924444,18.419710790647798,5.992208000000005,17.962791666666668,0.8205019999999998,-0.12203233286742332,0.34724045770539574,115.39204800000005,3
0,h11_h61,1764293648,6.261223999999999,6.265714666666663,93.738776,18.5,2025-11-28T01:34:08,8,18.5,0.17855440119527052,18.377678457780377,6.237408000000002,6.285540266666666,0.937295856,19.045709046786143,0.4105361792723603,18.429746941816823,5.992208000000005,16.663116444444444,0.8334893066666667,19.045709046786143,0.4105361792723603,18.429746941816823,5.992208000000005,16.663116444444444,0.8334893066666667,-0.052068484036446705,0.3743242160490081,115.83264399999997,3
0,h11_h61,1764293649,6.273911999999996,6.273911999999996,93.726088,18.596713358758446,2025-11-28T01:34:09,9,18.577370687006756,0.11073936350974277,18.477021129532066,6.237408000000002,6.282033599999999,0.9373229759999999,19.042416771305973,0.38803349311442764,18.44829876592145,5.992208000000005,15.624196000000001,0.8438664639999999,19.042416771305973,0.38803349311442764,18.44829876592145,5.992208000000005,15.624196000000001,0.8438664639999999,0.02872236361061553,0.3992146539892358,116.67414310207484,3
